/Users/Yifan/Desktop/CarND/CarND-Behavioral-Cloning-P3/track_data/IMG/center_2018_05_16_12_32_14_360.jpg,/Users/Yifan/Desktop/CarND/CarND-Behavioral-Cloning-P3/track_data/IMG/left_2018_05_16_12_32_14_360.jpg,/Users/Yifan/Desktop/CarND/CarND-Behavioral-Cloning-P3/track_data/IMG/right_2018_05_16_12_32_14_360.jpg,0,0,0,3.701928E-06
/Users/Yifan/Desktop/CarND/CarND-Behavioral-Cloning-P3/track_data/IMG/center_2018_05_16_12_32_14_427.jpg,/Users/Yifan/Desktop/CarND/CarND-Behavioral-Cloning-P3/track_data/IMG/left_2018_05_16_12_32_14_427.jpg,/Users/Yifan/Desktop/CarND/CarND-Behavioral-Cloning-P3/track_data/IMG/right_2018_05_16_12_32_14_427.jpg,0,0,0,2.704967E-06
/Users/Yifan/Desktop/CarND/CarND-Behavioral-Cloning-P3/track_data/IMG/center_2018_05_16_12_32_14_508.jpg,/Users/Yifan/Desktop/CarND/CarND-Behavioral-Cloning-P3/track_data/IMG/left_2018_05_16_12_32_14_508.jpg,/Users/Yifan/Desktop/CarND/CarND-Behavioral-Cloning-P3/track_data/IMG/right_2018_05_16_12_32_14_508.jpg,0,0,0,1.613286E-06
/Users/Yifan/Desktop/CarND/CarND-Behavioral-Cloning-P3/track_data/IMG/center_2018_05_16_12_32_14_583.jpg,/Users/Yifan/Desktop/CarND/CarND-Behavioral-Cloning-P3/track_data/IMG/left_2018_05_16_12_32_14_583.jpg,/Users/Yifan/Desktop/CarND/CarND-Behavioral-Cloning-P3/track_data/IMG/right_2018_05_16_12_32_14_583.jpg,0,0,0,1.912196E-06
/Users/Yifan/Desktop/CarND/CarND-Behavioral-Cloning-P3/track_data/IMG/center_2018_05_16_12_32_14_667.jpg,/Users/Yifan/Desktop/CarND/CarND-Behavioral-Cloning-P3/track_data/IMG/left_2018_05_16_12_32_14_667.jpg,/Users/Yifan/Desktop/CarND/CarND-Behavioral-Cloning-P3/track_data/IMG/right_2018_05_16_12_32_14_667.jpg,0,0,0,2.708588E-06
/Users/Yifan/Desktop/CarND/CarND-Behavioral-Cloning-P3/track_data/IMG/center_2018_05_16_12_32_14_736.jpg,/Users/Yifan/Desktop/CarND/CarND-Behavioral-Cloning-P3/track_data/IMG/left_2018_05_16_12_32_14_736.jpg,/Users/Yifan/Desktop/CarND/CarND-Behavioral-Cloning-P3/track_data/IMG/right_2018_05_16_12_32_14_736.jpg,0,0,0,3.305176E-06
/Users/Yifan/Desktop/CarND/CarND-Behavioral-Cloning-P3/track_data/IMG/center_2018_05_16_12_32_14_840.jpg,/Users/Yifan/Desktop/CarND/CarND-Behavioral-Cloning-P3/track_data/IMG/left_2018_05_16_12_32_14_840.jpg,/Users/Yifan/Desktop/CarND/CarND-Behavioral-Cloning-P3/track_data/IMG/right_2018_05_16_12_32_14_840.jpg,0,0.1477951,0,0.1014909
/Users/Yifan/Desktop/CarND/CarND-Behavioral-Cloning-P3/track_data/IMG/center_2018_05_16_12_32_14_913.jpg,/Users/Yifan/Desktop/CarND/CarND-Behavioral-Cloning-P3/track_data/IMG/left_2018_05_16_12_32_14_913.jpg,/Users/Yifan/Desktop/CarND/CarND-Behavioral-Cloning-P3/track_data/IMG/right_2018_05_16_12_32_14_913.jpg,0,0.3742651,0,0.3257516
/Users/Yifan/Desktop/CarND/CarND-Behavioral-Cloning-P3/track_data/IMG/center_2018_05_16_12_32_14_982.jpg,/Users/Yifan/Desktop/CarND/CarND-Behavioral-Cloning-P3/track_data/IMG/left_2018_05_16_12_32_14_982.jpg,/Users/Yifan/Desktop/CarND/CarND-Behavioral-Cloning-P3/track_data/IMG/right_2018_05_16_12_32_14_982.jpg,0,0.534276,0,0.6826079
/Users/Yifan/Desktop/CarND/CarND-Behavioral-Cloning-P3/track_data/IMG/center_2018_05_16_12_32_15_064.jpg,/Users/Yifan/Desktop/CarND/CarND-Behavioral-Cloning-P3/track_data/IMG/left_2018_05_16_12_32_15_064.jpg,/Users/Yifan/Desktop/CarND/CarND-Behavioral-Cloning-P3/track_data/IMG/right_2018_05_16_12_32_15_064.jpg,0,0.8281081,0,1.346658
/Users/Yifan/Desktop/CarND/CarND-Behavioral-Cloning-P3/track_data/IMG/center_2018_05_16_12_32_15_135.jpg,/Users/Yifan/Desktop/CarND/CarND-Behavioral-Cloning-P3/track_data/IMG/left_2018_05_16_12_32_15_135.jpg,/Users/Yifan/Desktop/CarND/CarND-Behavioral-Cloning-P3/track_data/IMG/right_2018_05_16_12_32_15_135.jpg,0,1,0,2.248484
/Users/Yifan/Desktop/CarND/CarND-Behavioral-Cloning-P3/track_data/IMG/center_2018_05_16_12_32_15_213.jpg,/Users/Yifan/Desktop/CarND/CarND-Behavioral-Cloning-P3/track_data/IMG/left_2018_05_16_12_32_15_213.jpg,/Users/Yifan/Desktop/CarND/CarND-Behavioral-Cloning-P3/track_data/IMG/right_2018_05_16_12_32_15_213.jpg,-0.2,1,0,3.18455
/Users/Yifan/Desktop/CarND/CarND-Behavioral-Cloning-P3/track_data/IMG/center_2018_05_16_12_32_15_282.jpg,/Users/Yifan/Desktop/CarND/CarND-Behavioral-Cloning-P3/track_data/IMG/left_2018_05_16_12_32_15_282.jpg,/Users/Yifan/Desktop/CarND/CarND-Behavioral-Cloning-P3/track_data/IMG/right_2018_05_16_12_32_15_282.jpg,-0.35,1,0,3.880075
/Users/Yifan/Desktop/CarND/CarND-Behavioral-Cloning-P3/track_data/IMG/center_2018_05_16_12_32_15_372.jpg,/Users/Yifan/Desktop/CarND/CarND-Behavioral-Cloning-P3/track_data/IMG/left_2018_05_16_12_32_15_372.jpg,/Users/Yifan/Desktop/CarND/CarND-Behavioral-Cloning-P3/track_data/IMG/right_2018_05_16_12_32_15_372.jpg,-0.5392917,1,0,5.017805
/Users/Yifan/Desktop/CarND/CarND-Behavioral-Cloning-P3/track_data/IMG/center_2018_05_16_12_32_15_445.jpg,/Users/Yifan/Desktop/CarND/CarND-Behavioral-Cloning-P3/track_data/IMG/left_2018_05_16_12_32_15_445.jpg,/Users/Yifan/Desktop/CarND/CarND-Behavioral-Cloning-P3/track_data/IMG/right_2018_05_16_12_32_15_445.jpg,-0.3207625,1,0,5.946194
/Users/Yifan/Desktop/CarND/CarND-Behavioral-Cloning-P3/track_data/IMG/center_2018_05_16_12_32_15_512.jpg,/Users/Yifan/Desktop/CarND/CarND-Behavioral-Cloning-P3/track_data/IMG/left_2018_05_16_12_32_15_512.jpg,/Users/Yifan/Desktop/CarND/CarND-Behavioral-Cloning-P3/track_data/IMG/right_2018_05_16_12_32_15_512.jpg,-0.1420587,1,0,6.636403
/Users/Yifan/Desktop/CarND/CarND-Behavioral-Cloning-P3/track_data/IMG/center_2018_05_16_12_32_15_589.jpg,/Users/Yifan/Desktop/CarND/CarND-Behavioral-Cloning-P3/track_data/IMG/left_2018_05_16_12_32_15_589.jpg,/Users/Yifan/Desktop/CarND/CarND-Behavioral-Cloning-P3/track_data/IMG/right_2018_05_16_12_32_15_589.jpg,0,1,0,7.542649
/Users/Yifan/Desktop/CarND/CarND-Behavioral-Cloning-P3/track_data/IMG/center_2018_05_16_12_32_15_669.jpg,/Users/Yifan/Desktop/CarND/CarND-Behavioral-Cloning-P3/track_data/IMG/left_2018_05_16_12_32_15_669.jpg,/Users/Yifan/Desktop/CarND/CarND-Behavioral-Cloning-P3/track_data/IMG/right_2018_05_16_12_32_15_669.jpg,0,1,0,8.448092
/Users/Yifan/Desktop/CarND/CarND-Behavioral-Cloning-P3/track_data/IMG/center_2018_05_16_12_32_15_739.jpg,/Users/Yifan/Desktop/CarND/CarND-Behavioral-Cloning-P3/track_data/IMG/left_2018_05_16_12_32_15_739.jpg,/Users/Yifan/Desktop/CarND/CarND-Behavioral-Cloning-P3/track_data/IMG/right_2018_05_16_12_32_15_739.jpg,0,1,0,9.122919
/Users/Yifan/Desktop/CarND/CarND-Behavioral-Cloning-P3/track_data/IMG/center_2018_05_16_12_32_15_812.jpg,/Users/Yifan/Desktop/CarND/CarND-Behavioral-Cloning-P3/track_data/IMG/left_2018_05_16_12_32_15_812.jpg,/Users/Yifan/Desktop/CarND/CarND-Behavioral-Cloning-P3/track_data/IMG/right_2018_05_16_12_32_15_812.jpg,0,1,0,10.01656
/Users/Yifan/Desktop/CarND/CarND-Behavioral-Cloning-P3/track_data/IMG/center_2018_05_16_12_32_15_881.jpg,/Users/Yifan/Desktop/CarND/CarND-Behavioral-Cloning-P3/track_data/IMG/left_2018_05_16_12_32_15_881.jpg,/Users/Yifan/Desktop/CarND/CarND-Behavioral-Cloning-P3/track_data/IMG/right_2018_05_16_12_32_15_881.jpg,0,1,0,10.68217
/Users/Yifan/Desktop/CarND/CarND-Behavioral-Cloning-P3/track_data/IMG/center_2018_05_16_12_32_15_952.jpg,/Users/Yifan/Desktop/CarND/CarND-Behavioral-Cloning-P3/track_data/IMG/left_2018_05_16_12_32_15_952.jpg,/Users/Yifan/Desktop/CarND/CarND-Behavioral-Cloning-P3/track_data/IMG/right_2018_05_16_12_32_15_952.jpg,-0.2,1,0,11.64943
/Users/Yifan/Desktop/CarND/CarND-Behavioral-Cloning-P3/track_data/IMG/center_2018_05_16_12_32_16_033.jpg,/Users/Yifan/Desktop/CarND/CarND-Behavioral-Cloning-P3/track_data/IMG/left_2018_05_16_12_32_16_033.jpg,/Users/Yifan/Desktop/CarND/CarND-Behavioral-Cloning-P3/track_data/IMG/right_2018_05_16_12_32_16_033.jpg,-0.332424,1,0,12.49122
/Users/Yifan/Desktop/CarND/CarND-Behavioral-Cloning-P3/track_data/IMG/center_2018_05_16_12_32_16_104.jpg,/Users/Yifan/Desktop/CarND/CarND-Behavioral-Cloning-P3/track_data/IMG/left_2018_05_16_12_32_16_104.jpg,/Users/Yifan/Desktop/CarND/CarND-Behavioral-Cloning-P3/track_data/IMG/right_2018_05_16_12_32_16_104.jpg,-0.1189113,1,0,13.31925
/Users/Yifan/Desktop/CarND/CarND-Behavioral-Cloning-P3/track_data/IMG/center_2018_05_16_12_32_16_177.jpg,/Users/Yifan/Desktop/CarND/CarND-Behavioral-Cloning-P3/track_data/IMG/left_2018_05_16_12_32_16_177.jpg,/Users/Yifan/Desktop/CarND/CarND-Behavioral-Cloning-P3/track_data/IMG/right_2018_05_16_12_32_16_177.jpg,0,1,0,13.77451
/Users/Yifan/Desktop/CarND/CarND-Behavioral-Cloning-P3/track_data/IMG/center_2018_05_16_12_32_16_251.jpg,/Users/Yifan/Desktop/CarND/CarND-Behavioral-Cloning-P3/track_data/IMG/left_2018_05_16_12_32_16_251.jpg,/Users/Yifan/Desktop/CarND/CarND-Behavioral-Cloning-P3/track_data/IMG/right_2018_05_16_12_32_16_251.jpg,0,1,0,14.78605
/Users/Yifan/Desktop/CarND/CarND-Behavioral-Cloning-P3/track_data/IMG/center_2018_05_16_12_32_16_320.jpg,/Users/Yifan/Desktop/CarND/CarND-Behavioral-Cloning-P3/track_data/IMG/left_2018_05_16_12_32_16_320.jpg,/Users/Yifan/Desktop/CarND/CarND-Behavioral-Cloning-P3/track_data/IMG/right_2018_05_16_12_32_16_320.jpg,0,1,0,15.34651
/Users/Yifan/Desktop/CarND/CarND-Behavioral-Cloning-P3/track_data/IMG/center_2018_05_16_12_32_16_389.jpg,/Users/Yifan/Desktop/CarND/CarND-Behavioral-Cloning-P3/track_data/IMG/left_2018_05_16_12_32_16_389.jpg,/Users/Yifan/Desktop/CarND/CarND-Behavioral-Cloning-P3/track_data/IMG/right_2018_05_16_12_32_16_389.jpg,0,1,0,16.15906
/Users/Yifan/Desktop/CarND/CarND-Behavioral-Cloning-P3/track_data/IMG/center_2018_05_16_12_32_16_458.jpg,/Users/Yifan/Desktop/CarND/CarND-Behavioral-Cloning-P3/track_data/IMG/left_2018_05_16_12_32_16_458.jpg,/Users/Yifan/Desktop/CarND/CarND-Behavioral-Cloning-P3/track_data/IMG/right_2018_05_16_12_32_16_458.jpg,0,1,0,16.93017
/Users/Yifan/Desktop/CarND/CarND-Behavioral-Cloning-P3/track_data/IMG/center_2018_05_16_12_32_16_532.jpg,/Users/Yifan/Desktop/CarND/CarND-Behavioral-Cloning-P3/track_data/IMG/left_2018_05_16_12_32_16_532.jpg,/Users/Yifan/Desktop/CarND/CarND-Behavioral-Cloning-P3/track_data/IMG/right_2018_05_16_12_32_16_532.jpg,-0.2,1,0,17.75553
/Users/Yifan/Desktop/CarND/CarND-Behavioral-Cloning-P3/track_data/IMG/center_2018_05_16_12_32_16_602.jpg,/Users/Yifan/Desktop/CarND/CarND-Behavioral-Cloning-P3/track_data/IMG/left_2018_05_16_12_32_16_602.jpg,/Users/Yifan/Desktop/CarND/CarND-Behavioral-Cloning-P3/track_data/IMG/right_2018_05_16_12_32_16_602.jpg,-0.35,1,0,18.1691
/Users/Yifan/Desktop/CarND/CarND-Behavioral-Cloning-P3/track_data/IMG/center_2018_05_16_12_32_16_671.jpg,/Users/Yifan/Desktop/CarND/CarND-Behavioral-Cloning-P3/track_data/IMG/left_2018_05_16_12_32_16_671.jpg,/Users/Yifan/Desktop/CarND/CarND-Behavioral-Cloning-P3/track_data/IMG/right_2018_05_16_12_32_16_671.jpg,-0.5369757,1,0,18.89626
/Users/Yifan/Desktop/CarND/CarND-Behavioral-Cloning-P3/track_data/IMG/center_2018_05_16_12_32_16_771.jpg,/Users/Yifan/Desktop/CarND/CarND-Behavioral-Cloning-P3/track_data/IMG/left_2018_05_16_12_32_16_771.jpg,/Users/Yifan/Desktop/CarND/CarND-Behavioral-Cloning-P3/track_data/IMG/right_2018_05_16_12_32_16_771.jpg,-0.2356557,1,0,20.03942
/Users/Yifan/Desktop/CarND/CarND-Behavioral-Cloning-P3/track_data/IMG/center_2018_05_16_12_32_16_839.jpg,/Users/Yifan/Desktop/CarND/CarND-Behavioral-Cloning-P3/track_data/IMG/left_2018_05_16_12_32_16_839.jpg,/Users/Yifan/Desktop/CarND/CarND-Behavioral-Cloning-P3/track_data/IMG/right_2018_05_16_12_32_16_839.jpg,-0.03228557,1,0,20.54075
/Users/Yifan/Desktop/CarND/CarND-Behavioral-Cloning-P3/track_data/IMG/center_2018_05_16_12_32_16_923.jpg,/Users/Yifan/Desktop/CarND/CarND-Behavioral-Cloning-P3/track_data/IMG/left_2018_05_16_12_32_16_923.jpg,/Users/Yifan/Desktop/CarND/CarND-Behavioral-Cloning-P3/track_data/IMG/right_2018_05_16_12_32_16_923.jpg,-0.05,1,0,21.34727
/Users/Yifan/Desktop/CarND/CarND-Behavioral-Cloning-P3/track_data/IMG/center_2018_05_16_12_32_17_011.jpg,/Users/Yifan/Desktop/CarND/CarND-Behavioral-Cloning-P3/track_data/IMG/left_2018_05_16_12_32_17_011.jpg,/Users/Yifan/Desktop/CarND/CarND-Behavioral-Cloning-P3/track_data/IMG/right_2018_05_16_12_32_17_011.jpg,-0.3,1,0,22.36504
/Users/Yifan/Desktop/CarND/CarND-Behavioral-Cloning-P3/track_data/IMG/center_2018_05_16_12_32_17_080.jpg,/Users/Yifan/Desktop/CarND/CarND-Behavioral-Cloning-P3/track_data/IMG/left_2018_05_16_12_32_17_080.jpg,/Users/Yifan/Desktop/CarND/CarND-Behavioral-Cloning-P3/track_data/IMG/right_2018_05_16_12_32_17_080.jpg,-0.45,1,0,22.86244
/Users/Yifan/Desktop/CarND/CarND-Behavioral-Cloning-P3/track_data/IMG/center_2018_05_16_12_32_17_155.jpg,/Users/Yifan/Desktop/CarND/CarND-Behavioral-Cloning-P3/track_data/IMG/left_2018_05_16_12_32_17_155.jpg,/Users/Yifan/Desktop/CarND/CarND-Behavioral-Cloning-P3/track_data/IMG/right_2018_05_16_12_32_17_155.jpg,-0.4547968,1,0,23.53164
/Users/Yifan/Desktop/CarND/CarND-Behavioral-Cloning-P3/track_data/IMG/center_2018_05_16_12_32_17_239.jpg,/Users/Yifan/Desktop/CarND/CarND-Behavioral-Cloning-P3/track_data/IMG/left_2018_05_16_12_32_17_239.jpg,/Users/Yifan/Desktop/CarND/CarND-Behavioral-Cloning-P3/track_data/IMG/right_2018_05_16_12_32_17_239.jpg,-0.2048607,1,0,24.31953
/Users/Yifan/Desktop/CarND/CarND-Behavioral-Cloning-P3/track_data/IMG/center_2018_05_16_12_32_17_313.jpg,/Users/Yifan/Desktop/CarND/CarND-Behavioral-Cloning-P3/track_data/IMG/left_2018_05_16_12_32_17_313.jpg,/Users/Yifan/Desktop/CarND/CarND-Behavioral-Cloning-P3/track_data/IMG/right_2018_05_16_12_32_17_313.jpg,0,1,0,25.08266
